Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
779,Entry Short,Short | 1.10133,2023-04-27 23:45,1.10149,10000,-3.5,-0.03,86.2,0,0,0,3.5,0.03
778,Exit Short,Exit Short | 1.10174,2023-04-27 9:15,1.1019,10000,-10.2,-0.09,89.7,0,17.5,0.16,15.2,0.14
778,Entry Short,Short | 1.10094,2023-04-27 7:45,1.10088,10000,-10.2,-0.09,89.7,0,17.5,0.16,15.2,0.14
777,Exit Short,Exit Short | 1.10458,2023-04-27 7:30,1.10448,10000,-2.8,-0.03,99.9,0,9.7,0.09,3.9,0.04
777,Entry Short,Short | 1.1039,2023-04-27 6:30,1.1042,10000,-2.8,-0.03,99.9,0,9.7,0.09,3.9,0.04
776,Exit Short,Exit Short | 1.10501,2023-04-27 6:00,1.10513,10000,-8.9,-0.08,102.7,0,0,0,8.9,0.08
776,Entry Short,Short | 1.10404,2023-04-27 5:30,1.10424,10000,-8.9,-0.08,102.7,0,0,0,8.9,0.08
775,Exit Short,Exit Short | 1.10428,2023-04-27 5:15,1.10412,10000,-4.2,-0.04,111.6,0,0.1,0,5.8,0.05
775,Entry Short,Short | 1.10371,2023-04-27 5:00,1.1037,10000,-4.2,-0.04,111.6,0,0.1,0,5.8,0.05
774,Exit Long,Exit Long | 1.10654,2023-04-26 9:30,1.10684,10000,-19.7,-0.18,115.8,0,1.2,0.01,23.6,0.21
774,Entry Long,Long | 1.10903,2023-04-26 8:30,1.10881,10000,-19.7,-0.18,115.8,0,1.2,0.01,23.6,0.21
773,Exit Long,Exit Long | 1.10377,2023-04-26 5:00,1.10405,10000,43.1,0.39,135.5,0,57.9,0.53,0.1,0
773,Entry Long,Long | 1.09964,2023-04-26 1:30,1.09974,10000,43.1,0.39,135.5,0,57.9,0.53,0.1,0
772,Exit Short,Exit Short | 1.10466,2023-04-25 3:45,1.10485,10000,-8.8,-0.08,92.4,0,2.1,0.02,11.3,0.1
772,Entry Short,Short | 1.10403,2023-04-25 2:30,1.10397,10000,-8.8,-0.08,92.4,0,2.1,0.02,11.3,0.1
771,Exit Long,Exit Long | 1.10592,2023-04-24 20:45,1.1059,10000,-0.2,0,101.2,0,0,0,0.2,0
771,Entry Long,Long | 1.10635,2023-04-24 20:30,1.10592,10000,-0.2,0,101.2,0,0,0,0.2,0
770,Exit Long,Exit Long | 1.10436,2023-04-24 14:15,1.10423,10000,-1.6,-0.01,101.4,0,3.8,0.03,1.6,0.01
770,Entry Long,Long | 1.10437,2023-04-24 13:15,1.10439,10000,-1.6,-0.01,101.4,0,3.8,0.03,1.6,0.01
769,Exit Long,Exit Long | 1.10065,2023-04-24 5:15,1.10086,10000,-0.4,0,103,0,12.3,0.11,5.9,0.05
769,Entry Long,Long | 1.10072,2023-04-24 4:00,1.1009,10000,-0.4,0,103,0,12.3,0.11,5.9,0.05
768,Exit Long,Exit Long | 1.09931,2023-04-24 3:30,1.09919,10000,-8.8,-0.08,103.4,0,2.4,0.02,8.8,0.08
768,Entry Long,Long | 1.10018,2023-04-24 3:15,1.10007,10000,-8.8,-0.08,103.4,0,2.4,0.02,8.8,0.08
767,Exit Short,Exit Short | 1.09782,2023-04-24 1:00,1.09767,10000,-2.2,-0.02,112.2,0,0.1,0,3.7,0.03
767,Entry Short,Short | 1.0976,2023-04-24 0:45,1.09745,10000,-2.2,-0.02,112.2,0,0.1,0,3.7,0.03
766,Exit Long,Exit Long | 1.09867,2023-04-23 19:15,1.09879,10000,5.9,0.05,114.4,0,10.6,0.1,0.1,0
766,Entry Long,Long | 1.09814,2023-04-23 15:15,1.0982,10000,5.9,0.05,114.4,0,10.6,0.1,0.1,0
765,Exit Short,Exit Short | 1.09665,2023-04-23 6:00,1.09664,10000,-1.1,-0.01,108.5,0,1.1,0.01,2.4,0.02
765,Entry Short,Short | 1.09641,2023-04-23 5:45,1.09653,10000,-1.1,-0.01,108.5,0,1.1,0.01,2.4,0.02
764,Exit Long,Exit Long | 1.09741,2023-04-23 1:45,1.09735,10000,-1.6,-0.01,109.6,0,3.4,0.03,1.6,0.01
764,Entry Long,Long | 1.09733,2023-04-22 22:15,1.09751,10000,-1.6,-0.01,109.6,0,3.4,0.03,1.6,0.01
763,Exit Short,Exit Short | 1.09581,2023-04-22 16:30,1.09573,10000,-1.7,-0.02,111.2,0,0,0,2.5,0.02
763,Entry Short,Short | 1.09545,2023-04-22 16:00,1.09556,10000,-1.7,-0.02,111.2,0,0,0,2.5,0.02
762,Exit Short,Exit Short | 1.09703,2023-04-22 9:15,1.09704,10000,11.7,0.11,112.9,0,13,0.12,0.6,0.01
762,Entry Short,Short | 1.09819,2023-04-22 2:15,1.09821,10000,11.7,0.11,112.9,0,13,0.12,0.6,0.01
761,Exit Long,Exit Long | 1.09917,2023-04-21 18:00,1.09931,10000,1,0.01,101.2,0,1.4,0.01,5.7,0.05
761,Entry Long,Long | 1.09916,2023-04-21 15:15,1.09921,10000,1,0.01,101.2,0,1.4,0.01,5.7,0.05
760,Exit Long,Exit Long | 1.09586,2023-04-21 9:00,1.09538,10000,-17,-0.15,100.2,0,18.7,0.17,17,0.15
760,Entry Long,Long | 1.097,2023-04-21 6:15,1.09708,10000,-17,-0.15,100.2,0,18.7,0.17,17,0.15
759,Exit Short,Exit Short | 1.09632,2023-04-21 3:00,1.09729,10000,-13.6,-0.12,117.2,0,13.5,0.12,13.6,0.12
759,Entry Short,Short | 1.09609,2023-04-21 0:00,1.09593,10000,-13.6,-0.12,117.2,0,13.5,0.12,13.6,0.12
758,Exit Short,Exit Short | 1.09686,2023-04-20 15:15,1.09694,10000,-8.7,-0.08,130.8,0,5.4,0.05,8.7,0.08
758,Entry Short,Short | 1.09615,2023-04-20 14:15,1.09607,10000,-8.7,-0.08,130.8,0,5.4,0.05,8.7,0.08
757,Exit Long,Exit Long | 1.09751,2023-04-20 10:15,1.09751,10000,-6,-0.05,139.5,0,0.1,0,6,0.05
757,Entry Long,Long | 1.09803,2023-04-20 10:00,1.09811,10000,-6,-0.05,139.5,0,0.1,0,6,0.05
756,Exit Long,Exit Long | 1.09765,2023-04-20 9:45,1.09757,10000,-10.8,-0.1,145.5,0,1.7,0.02,10.8,0.1
756,Entry Long,Long | 1.09863,2023-04-20 9:15,1.09865,10000,-10.8,-0.1,145.5,0,1.7,0.02,10.8,0.1
755,Exit Long,Exit Long | 1.09764,2023-04-20 8:15,1.09714,10000,-5,-0.05,156.3,0,0.4,0,5,0.05
755,Entry Long,Long | 1.09819,2023-04-20 8:00,1.09764,10000,-5,-0.05,156.3,0,0.4,0,5,0.05
754,Exit Short,Exit Short | 1.09668,2023-04-20 7:45,1.09718,10000,-22.6,-0.21,161.3,0,0,0,22.6,0.21
754,Entry Short,Short | 1.09469,2023-04-20 7:30,1.09492,10000,-22.6,-0.21,161.3,0,0,0,22.6,0.21
753,Exit Long,Exit Long | 1.09678,2023-04-20 7:00,1.09664,10000,-6.1,-0.06,183.9,0,8.5,0.08,6.1,0.06
753,Entry Long,Long | 1.09725,2023-04-20 5:45,1.09725,10000,-6.1,-0.06,183.9,0,8.5,0.08,6.1,0.06
752,Exit Long,Exit Long | 1.09654,2023-04-20 5:30,1.09658,10000,-0.5,0,190,0,0,0,0.9,0.01
752,Entry Long,Long | 1.09698,2023-04-20 5:15,1.09663,10000,-0.5,0,190,0,0,0,0.9,0.01
751,Exit Long,Exit Long | 1.09666,2023-04-20 5:00,1.0967,10000,-1.2,-0.01,190.5,0,0,0,2.1,0.02
751,Entry Long,Long | 1.09669,2023-04-20 4:45,1.09682,10000,-1.2,-0.01,190.5,0,0,0,2.1,0.02
750,Exit Long,Exit Long | 1.09636,2023-04-20 4:15,1.09638,10000,3.8,0.03,191.7,0,21.2,0.19,0,0
750,Entry Long,Long | 1.09598,2023-04-20 3:00,1.096,10000,3.8,0.03,191.7,0,21.2,0.19,0,0
749,Exit Long,Exit Long | 1.09572,2023-04-20 2:30,1.09587,10000,-5.4,-0.05,187.9,0,8.9,0.08,6.9,0.06
749,Entry Long,Long | 1.0964,2023-04-20 1:00,1.09641,10000,-5.4,-0.05,187.9,0,8.9,0.08,6.9,0.06
748,Exit Long,Exit Long | 1.09585,2023-04-20 0:30,1.0959,10000,-0.3,0,193.3,0,0,0,0.9,0.01
748,Entry Long,Long | 1.09609,2023-04-20 0:15,1.09593,10000,-0.3,0,193.3,0,0,0,0.9,0.01
747,Exit Long,Exit Long | 1.09518,2023-04-19 10:45,1.09515,10000,-2.8,-0.03,193.6,0,0,0,2.8,0.03
747,Entry Long,Long | 1.09562,2023-04-19 10:30,1.09543,10000,-2.8,-0.03,193.6,0,0,0,2.8,0.03
746,Exit Long,Exit Long | 1.09506,2023-04-19 10:15,1.09501,10000,-17.5,-0.16,196.4,0,5,0.05,17.5,0.16
746,Entry Long,Long | 1.09702,2023-04-19 9:15,1.09676,10000,-17.5,-0.16,196.4,0,5,0.05,17.5,0.16
745,Exit Short,Exit Short | 1.09633,2023-04-19 4:15,1.09633,10000,0.2,0,213.9,0,15.6,0.14,3.1,0.03
745,Entry Short,Short | 1.09649,2023-04-19 2:45,1.09635,10000,0.2,0,213.9,0,15.6,0.14,3.1,0.03
744,Exit Short,Exit Short | 1.09675,2023-04-19 2:15,1.09699,10000,-2.9,-0.03,213.7,0,12.5,0.11,6.7,0.06
744,Entry Short,Short | 1.09679,2023-04-19 0:45,1.0967,10000,-2.9,-0.03,213.7,0,12.5,0.11,6.7,0.06
743,Exit Long,Exit Long | 1.09776,2023-04-18 20:45,1.09788,10000,-0.3,0,216.6,0,7.6,0.07,1.5,0.01
743,Entry Long,Long | 1.09802,2023-04-18 19:30,1.09791,10000,-0.3,0,216.6,0,7.6,0.07,1.5,0.01
742,Exit Long,Exit Long | 1.09773,2023-04-18 4:45,1.09778,10000,32.9,0.3,216.9,0,45.1,0.41,0,0
742,Entry Long,Long | 1.09468,2023-04-18 1:45,1.09449,10000,32.9,0.3,216.9,0,45.1,0.41,0,0
741,Exit Short,Exit Short | 1.09186,2023-04-17 12:15,1.0919,10000,44.5,0.41,184,0,52.7,0.48,0.3,0
741,Entry Short,Short | 1.09679,2023-04-17 7:45,1.09635,10000,44.5,0.41,184,0,52.7,0.48,0.3,0
740,Exit Short,Exit Short | 1.09785,2023-04-17 7:00,1.09784,10000,-3.1,-0.03,139.5,0,0.8,0.01,5.5,0.05
740,Entry Short,Short | 1.09747,2023-04-17 6:30,1.09753,10000,-3.1,-0.03,139.5,0,0.8,0.01,5.5,0.05
739,Exit Short,Exit Short | 1.09801,2023-04-17 6:15,1.09811,10000,-2.8,-0.03,142.6,0,0.3,0,3.1,0.03
739,Entry Short,Short | 1.09796,2023-04-17 6:00,1.09783,10000,-2.8,-0.03,142.6,0,0.3,0,3.1,0.03
738,Exit Short,Exit Short | 1.09807,2023-04-17 5:45,1.09827,10000,-4.9,-0.04,145.4,0,0,0,4.9,0.04
738,Entry Short,Short | 1.09778,2023-04-17 5:30,1.09778,10000,-4.9,-0.04,145.4,0,0,0,4.9,0.04
737,Exit Long,Exit Long | 1.09892,2023-04-17 1:30,1.09913,10000,-4.2,-0.04,150.3,0,0,0,6.3,0.06
737,Entry Long,Long | 1.09941,2023-04-17 0:45,1.09955,10000,-4.2,-0.04,150.3,0,0,0,6.3,0.06
736,Exit Short,Exit Short | 1.09743,2023-04-16 21:30,1.09786,10000,10.4,0.09,154.5,0,26.3,0.24,1.8,0.02
736,Entry Short,Short | 1.09888,2023-04-16 18:00,1.0989,10000,10.4,0.09,154.5,0,26.3,0.24,1.8,0.02
735,Exit Short,Exit Short | 1.09917,2023-04-16 17:45,1.09897,10000,3.1,0.03,144.1,0,3.1,0.03,0,0
735,Entry Short,Short | 1.09893,2023-04-16 17:30,1.09928,10000,3.1,0.03,144.1,0,3.1,0.03,0,0
734,Exit Long,Exit Long | 1.09917,2023-04-16 17:15,1.0992,10000,-7.6,-0.07,141,0,0.9,0.01,8.9,0.08
734,Entry Long,Long | 1.10007,2023-04-16 16:15,1.09996,10000,-7.6,-0.07,141,0,0.9,0.01,8.9,0.08
733,Exit Long,Exit Long | 1.09909,2023-04-16 15:15,1.09908,10000,-6.2,-0.06,148.6,0,3.5,0.03,6.2,0.06
733,Entry Long,Long | 1.0997,2023-04-16 14:00,1.0997,10000,-6.2,-0.06,148.6,0,3.5,0.03,6.2,0.06
732,Exit Short,Exit Short | 1.09928,2023-04-16 13:15,1.09928,10000,-0.3,0,154.8,0,0.2,0,0.3,0
732,Entry Short,Short | 1.0992,2023-04-16 13:00,1.09925,10000,-0.3,0,154.8,0,0.2,0,0.3,0
731,Exit Long,Exit Long | 1.09924,2023-04-15 20:15,1.09925,10000,-4.2,-0.04,155.1,0,0.1,0,4.6,0.04
731,Entry Long,Long | 1.09975,2023-04-15 19:15,1.09967,10000,-4.2,-0.04,155.1,0,0.1,0,4.6,0.04
730,Exit Long,Exit Long | 1.0992,2023-04-15 16:30,1.09917,10000,-3.9,-0.04,159.3,0,1.2,0.01,3.9,0.04
730,Entry Long,Long | 1.09956,2023-04-15 15:45,1.09956,10000,-3.9,-0.04,159.3,0,1.2,0.01,3.9,0.04
729,Exit Short,Exit Short | 1.09832,2023-04-14 12:45,1.09847,10000,64.4,0.58,163.2,0.01,73.8,0.67,16.6,0.15
729,Entry Short,Short | 1.10488,2023-04-14 6:15,1.10491,10000,64.4,0.58,163.2,0.01,73.8,0.67,16.6,0.15
728,Exit Long,Exit Long | 1.10709,2023-04-13 23:00,1.10719,10000,-0.9,-0.01,98.8,0,2.5,0.02,3.8,0.03
728,Entry Long,Long | 1.10746,2023-04-13 21:15,1.10728,10000,-0.9,-0.01,98.8,0,2.5,0.02,3.8,0.03
727,Exit Long,Exit Long | 1.10544,2023-04-13 12:30,1.10543,10000,-6.1,-0.06,99.7,0,0.1,0,6.2,0.06
727,Entry Long,Long | 1.10605,2023-04-13 12:15,1.10604,10000,-6.1,-0.06,99.7,0,0.1,0,6.2,0.06
726,Exit Long,Exit Long | 1.10485,2023-04-13 9:45,1.10473,10000,8.5,0.08,105.8,0,24.8,0.22,0.3,0
726,Entry Long,Long | 1.10383,2023-04-13 7:45,1.10388,10000,8.5,0.08,105.8,0,24.8,0.22,0.3,0
725,Exit Long,Exit Long | 1.10213,2023-04-13 5:30,1.10219,10000,3.5,0.03,97.3,0,17,0.15,8.2,0.07
725,Entry Long,Long | 1.10183,2023-04-13 3:15,1.10184,10000,3.5,0.03,97.3,0,17,0.15,8.2,0.07
724,Exit Long,Exit Long | 1.09806,2023-04-12 10:00,1.09807,10000,9.1,0.08,93.8,0,28.4,0.26,11.4,0.1
724,Entry Long,Long | 1.09756,2023-04-12 7:45,1.09716,10000,9.1,0.08,93.8,0,28.4,0.26,11.4,0.1
723,Exit Short,Exit Short | 1.09266,2023-04-12 7:30,1.0929,10000,-4.9,-0.04,84.7,0,3.9,0.04,4.9,0.04
723,Entry Short,Short | 1.09241,2023-04-12 7:00,1.09241,10000,-4.9,-0.04,84.7,0,3.9,0.04,4.9,0.04
722,Exit Short,Exit Short | 1.0926,2023-04-12 6:30,1.09288,10000,-4.6,-0.04,89.6,0,1.5,0.01,4.6,0.04
722,Entry Short,Short | 1.09242,2023-04-12 6:15,1.09242,10000,-4.6,-0.04,89.6,0,1.5,0.01,4.6,0.04
721,Exit Short,Exit Short | 1.09308,2023-04-12 5:00,1.09302,10000,-3.8,-0.03,94.2,0,2.4,0.02,4.5,0.04
721,Entry Short,Short | 1.09265,2023-04-12 4:30,1.09264,10000,-3.8,-0.03,94.2,0,2.4,0.02,4.5,0.04
720,Exit Long,Exit Long | 1.09288,2023-04-12 1:30,1.09288,10000,-13.8,-0.13,98,0,7.9,0.07,15.9,0.15
720,Entry Long,Long | 1.09383,2023-04-12 0:45,1.09426,10000,-13.8,-0.13,98,0,7.9,0.07,15.9,0.15
719,Exit Long,Exit Long | 1.09356,2023-04-12 0:15,1.09354,10000,-3.2,-0.03,111.8,0,0,0,4.9,0.04
719,Entry Long,Long | 1.09377,2023-04-12 0:00,1.09386,10000,-3.2,-0.03,111.8,0,0,0,4.9,0.04
718,Exit Long,Exit Long | 1.0931,2023-04-11 21:30,1.09299,10000,-3.5,-0.03,115,0,2.3,0.02,3.5,0.03
718,Entry Long,Long | 1.09314,2023-04-11 20:30,1.09334,10000,-3.5,-0.03,115,0,2.3,0.02,3.5,0.03
717,Exit Long,Exit Long | 1.09308,2023-04-11 20:15,1.09306,10000,-7.1,-0.06,118.5,0,0.7,0.01,7.4,0.07
717,Entry Long,Long | 1.09373,2023-04-11 20:00,1.09377,10000,-7.1,-0.06,118.5,0,0.7,0.01,7.4,0.07
716,Exit Long,Exit Long | 1.09263,2023-04-11 18:15,1.09262,10000,-2,-0.02,125.6,0,0,0,2.5,0.02
716,Entry Long,Long | 1.09293,2023-04-11 17:45,1.09282,10000,-2,-0.02,125.6,0,0,0,2.5,0.02
715,Exit Long,Exit Long | 1.09196,2023-04-11 7:00,1.09135,10000,-16.9,-0.15,127.6,0,0,0,16.9,0.15
715,Entry Long,Long | 1.09304,2023-04-11 6:00,1.09304,10000,-16.9,-0.15,127.6,0,0,0,16.9,0.15
714,Exit Long,Exit Long | 1.09088,2023-04-11 3:15,1.09111,10000,2.1,0.02,144.5,0,6.1,0.06,4.9,0.04
714,Entry Long,Long | 1.09158,2023-04-11 3:00,1.0909,10000,2.1,0.02,144.5,0,6.1,0.06,4.9,0.04
713,Exit Long,Exit Long | 1.09029,2023-04-11 2:45,1.09158,10000,9.7,0.09,142.4,0,9.7,0.09,4.1,0.04
713,Entry Long,Long | 1.09072,2023-04-11 2:30,1.09061,10000,9.7,0.09,142.4,0,9.7,0.09,4.1,0.04
712,Exit Long,Exit Long | 1.08991,2023-04-11 2:00,1.09031,10000,-7,-0.06,132.7,0,11.8,0.11,20.3,0.19
712,Entry Long,Long | 1.09133,2023-04-11 0:45,1.09101,10000,-7,-0.06,132.7,0,11.8,0.11,20.3,0.19
711,Exit Short,Exit Short | 1.08494,2023-04-10 10:15,1.08495,10000,27,0.25,139.7,0,37.5,0.34,0,0
711,Entry Short,Short | 1.08743,2023-04-10 7:15,1.08765,10000,27,0.25,139.7,0,37.5,0.34,0,0
710,Exit Long,Exit Long | 1.09099,2023-04-10 5:00,1.091,10000,-2.1,-0.02,112.7,0,2.5,0.02,3.9,0.04
710,Entry Long,Long | 1.09124,2023-04-10 3:00,1.09121,10000,-2.1,-0.02,112.7,0,2.5,0.02,3.9,0.04
709,Exit Short,Exit Short | 1.08976,2023-04-10 0:45,1.08967,10000,-1.8,-0.02,114.8,0,2.1,0.02,2.7,0.02
709,Entry Short,Short | 1.0895,2023-04-10 0:15,1.08949,10000,-1.8,-0.02,114.8,0,2.1,0.02,2.7,0.02
708,Exit Short,Exit Short | 1.08998,2023-04-09 23:45,1.08997,10000,-3.3,-0.03,116.6,0,0,0,4.5,0.04
708,Entry Short,Short | 1.08961,2023-04-09 23:30,1.08964,10000,-3.3,-0.03,116.6,0,0,0,4.5,0.04
707,Exit Long,Exit Long | 1.09041,2023-04-09 19:45,1.09048,10000,3.5,0.03,119.9,0,10.7,0.1,0,0
707,Entry Long,Long | 1.08993,2023-04-09 17:00,1.09013,10000,3.5,0.03,119.9,0,10.7,0.1,0,0
706,Exit Long,Exit Long | 1.08964,2023-04-09 16:45,1.08982,10000,-3,-0.03,116.4,0,0,0,4.8,0.04
706,Entry Long,Long | 1.09,2023-04-09 16:15,1.09012,10000,-3,-0.03,116.4,0,0,0,4.8,0.04
705,Exit Long,Exit Long | 1.08894,2023-04-09 6:00,1.08882,10000,-12,-0.11,119.4,0,0.7,0.01,12,0.11
705,Entry Long,Long | 1.08993,2023-04-09 4:15,1.09002,10000,-12,-0.11,119.4,0,0.7,0.01,12,0.11
704,Exit Short,Exit Short | 1.08919,2023-04-08 22:15,1.08895,10000,-0.1,0,131.4,0,6.5,0.06,2.5,0.02
704,Entry Short,Short | 1.08854,2023-04-08 16:45,1.08894,10000,-0.1,0,131.4,0,6.5,0.06,2.5,0.02
703,Exit Short,Exit Short | 1.08953,2023-04-08 9:30,1.08953,10000,-1.3,-0.01,131.5,0,0.7,0.01,1.3,0.01
703,Entry Short,Short | 1.08948,2023-04-08 8:30,1.0894,10000,-1.3,-0.01,131.5,0,0.7,0.01,1.3,0.01
702,Exit Short,Exit Short | 1.08974,2023-04-08 7:30,1.08948,10000,3.8,0.03,132.8,0,3.9,0.04,0,0
702,Entry Short,Short | 1.08935,2023-04-08 5:15,1.08986,10000,3.8,0.03,132.8,0,3.9,0.04,0,0
701,Exit Short,Exit Short | 1.09005,2023-04-08 3:45,1.08967,10000,2.6,0.02,129,0,2.6,0.02,1.2,0.01
701,Entry Short,Short | 1.08967,2023-04-08 3:15,1.08993,10000,2.6,0.02,129,0,2.6,0.02,1.2,0.01
700,Exit Short,Exit Short | 1.09012,2023-04-08 2:45,1.08967,10000,0.8,0.01,126.4,0,1.7,0.02,3.7,0.03
700,Entry Short,Short | 1.08974,2023-04-08 1:30,1.08975,10000,0.8,0.01,126.4,0,1.7,0.02,3.7,0.03
699,Exit Short,Exit Short | 1.09055,2023-04-07 9:15,1.0906,10000,-8.6,-0.08,125.6,0,2.2,0.02,11.5,0.11
699,Entry Short,Short | 1.08978,2023-04-07 7:45,1.08974,10000,-8.6,-0.08,125.6,0,2.2,0.02,11.5,0.11
698,Exit Long,Exit Long | 1.09273,2023-04-06 12:30,1.09268,10000,0.7,0.01,134.2,0,7.7,0.07,4.4,0.04
698,Entry Long,Long | 1.09236,2023-04-06 10:45,1.09261,10000,0.7,0.01,134.2,0,7.7,0.07,4.4,0.04
697,Exit Short,Exit Short | 1.09109,2023-04-06 9:15,1.0911,10000,-24.9,-0.23,133.5,0,0,0,24.9,0.23
697,Entry Short,Short | 1.08892,2023-04-06 8:15,1.08861,10000,-24.9,-0.23,133.5,0,0,0,24.9,0.23
696,Exit Long,Exit Long | 1.09053,2023-04-06 5:15,1.09045,10000,-5,-0.05,158.4,0,0.1,0,7,0.06
696,Entry Long,Long | 1.09095,2023-04-06 5:00,1.09095,10000,-5,-0.05,158.4,0,0.1,0,7,0.06
695,Exit Long,Exit Long | 1.09075,2023-04-06 3:15,1.0906,10000,-11,-0.1,163.4,0,3.9,0.04,11,0.1
695,Entry Long,Long | 1.09195,2023-04-06 2:15,1.0917,10000,-11,-0.1,163.4,0,3.9,0.04,11,0.1
694,Exit Short,Exit Short | 1.08997,2023-04-05 13:30,1.09,10000,21.4,0.2,174.4,0,32,0.29,0.7,0.01
694,Entry Short,Short | 1.092,2023-04-05 9:45,1.09214,10000,21.4,0.2,174.4,0,32,0.29,0.7,0.01
693,Exit Short,Exit Short | 1.09467,2023-04-05 7:00,1.0945,10000,-0.2,0,153,0,10.9,0.1,2.5,0.02
693,Entry Short,Short | 1.09448,2023-04-05 5:45,1.09448,10000,-0.2,0,153,0,10.9,0.1,2.5,0.02
692,Exit Short,Exit Short | 1.09495,2023-04-05 5:30,1.09488,10000,-5.6,-0.05,153.2,0,2.9,0.03,7.9,0.07
692,Entry Short,Short | 1.09406,2023-04-05 5:15,1.09432,10000,-5.6,-0.05,153.2,0,2.9,0.03,7.9,0.07
691,Exit Short,Exit Short | 1.09486,2023-04-05 4:45,1.09507,10000,-9.6,-0.09,158.8,0,0,0,9.6,0.09
691,Entry Short,Short | 1.09455,2023-04-05 4:30,1.09411,10000,-9.6,-0.09,158.8,0,0,0,9.6,0.09
690,Exit Short,Exit Short | 1.09556,2023-04-05 4:15,1.09542,10000,-8.6,-0.08,168.4,0,4.6,0.04,10,0.09
690,Entry Short,Short | 1.09474,2023-04-05 3:45,1.09456,10000,-8.6,-0.08,168.4,0,4.6,0.04,10,0.09
689,Exit Short,Exit Short | 1.09581,2023-04-05 2:15,1.09612,10000,-14.3,-0.13,177,0,0,0,14.3,0.13
689,Entry Short,Short | 1.09467,2023-04-05 1:45,1.09469,10000,-14.3,-0.13,177,0,0,0,14.3,0.13
688,Exit Long,Exit Long | 1.09464,2023-04-04 11:15,1.09484,10000,-4.6,-0.04,191.3,0,11.5,0.1,8.6,0.08
688,Entry Long,Long | 1.09503,2023-04-04 9:45,1.0953,10000,-4.6,-0.04,191.3,0,11.5,0.1,8.6,0.08
687,Exit Short,Exit Short | 1.09016,2023-04-04 8:45,1.0905,10000,-12.2,-0.11,195.9,0,1.1,0.01,12.2,0.11
687,Entry Short,Short | 1.08905,2023-04-04 8:00,1.08928,10000,-12.2,-0.11,195.9,0,1.1,0.01,12.2,0.11
686,Exit Long,Exit Long | 1.09229,2023-04-04 5:15,1.09275,10000,6.5,0.06,208.1,0,16.9,0.15,6.8,0.06
686,Entry Long,Long | 1.09196,2023-04-04 3:00,1.0921,10000,6.5,0.06,208.1,0,16.9,0.15,6.8,0.06
685,Exit Short,Exit Short | 1.08926,2023-04-04 1:30,1.08921,10000,-3.3,-0.03,201.6,0,8.1,0.07,4,0.04
685,Entry Short,Short | 1.08892,2023-04-04 0:00,1.08888,10000,-3.3,-0.03,201.6,0,8.1,0.07,4,0.04
684,Exit Short,Exit Short | 1.08906,2023-04-03 23:45,1.08906,10000,-3.5,-0.03,204.9,0,2.7,0.02,3.5,0.03
684,Entry Short,Short | 1.08855,2023-04-03 23:30,1.08871,10000,-3.5,-0.03,204.9,0,2.7,0.02,3.5,0.03
683,Exit Long,Exit Long | 1.08822,2023-04-03 10:00,1.08837,10000,-21.6,-0.2,208.4,0,0,0,24.6,0.23
683,Entry Long,Long | 1.09054,2023-04-03 9:30,1.09053,10000,-21.6,-0.2,208.4,0,0,0,24.6,0.23
682,Exit Long,Exit Long | 1.08612,2023-04-03 7:15,1.08602,10000,25.4,0.23,230,0,35.3,0.33,5.5,0.05
682,Entry Long,Long | 1.08402,2023-04-03 2:45,1.08348,10000,25.4,0.23,230,0,35.3,0.33,5.5,0.05
681,Exit Short,Exit Short | 1.0813,2023-04-02 20:15,1.08167,10000,6.1,0.06,204.6,0,20.4,0.19,2.7,0.02
681,Entry Short,Short | 1.0823,2023-04-02 17:45,1.08228,10000,6.1,0.06,204.6,0,20.4,0.19,2.7,0.02
680,Exit Short,Exit Short | 1.08369,2023-04-02 15:15,1.08371,10000,1.2,0.01,198.5,0,6.3,0.06,0,0
680,Entry Short,Short | 1.08382,2023-04-02 11:30,1.08383,10000,1.2,0.01,198.5,0,6.3,0.06,0,0
679,Exit Short,Exit Short | 1.08406,2023-04-02 6:30,1.08406,10000,-1.7,-0.02,197.3,0,0.1,0,1.7,0.02
679,Entry Short,Short | 1.08384,2023-04-02 5:45,1.08389,10000,-1.7,-0.02,197.3,0,0.1,0,1.7,0.02
678,Exit Short,Exit Short | 1.08425,2023-04-01 19:45,1.08433,10000,-2.4,-0.02,199,0,0,0,2.4,0.02
678,Entry Short,Short | 1.08409,2023-04-01 16:30,1.08409,10000,-2.4,-0.02,199,0,0,0,2.4,0.02
677,Exit Long,Exit Long | 1.08474,2023-04-01 14:15,1.08482,10000,0,0,201.4,0,1.4,0.01,0.8,0.01
677,Entry Long,Long | 1.08487,2023-04-01 12:45,1.08482,10000,0,0,201.4,0,1.4,0.01,0.8,0.01
676,Exit Long,Exit Long | 1.08474,2023-04-01 12:30,1.0847,10000,-0.4,0,201.4,0,0,0,0.4,0
676,Entry Long,Long | 1.0848,2023-04-01 12:15,1.08474,10000,-0.4,0,201.4,0,0,0,0.4,0
675,Exit Short,Exit Short | 1.08402,2023-03-31 17:30,1.08401,10000,13.5,0.12,201.8,0,19.4,0.18,2.7,0.02
675,Entry Short,Short | 1.0857,2023-03-31 12:30,1.08536,10000,13.5,0.12,201.8,0,19.4,0.18,2.7,0.02
