,Trade #,Type,Signal,Price,Date/Time,Contracts,Profit,Profit %,Cum. Profit,Cum. Profit %,Run-up,Run-up %,Drawdown,Drawdown %
451,226,Entry Long,Long | 1.05954,1.05954,2022-12-18T07:45:00Z,10000,-3.5,-0.03,115.2,0,0,0,3.6,0.03
452,226,Exit Long,Exit Long | 1.05918,1.05919,2022-12-18T08:45:00Z,10000,-3.5,-0.03,115.2,0,0,0,3.6,0.03
453,227,Entry Long,Long | 1.05964,1.05912,2022-12-18T15:15:00Z,10000,5.8,0.05,121,0,5.8,0.05,0,0
454,227,Exit Long,Exit Long | 1.05943,1.0597,2022-12-18T15:45:00Z,10000,5.8,0.05,121,0,5.8,0.05,0,0
455,228,Entry Long,Long | 1.0596,1.05917,2022-12-18T16:15:00Z,10000,1,0.01,122,0,4,0.04,0,0
456,228,Exit Long,Exit Long | 1.05926,1.05927,2022-12-18T16:30:00Z,10000,1,0.01,122,0,4,0.04,0,0
457,229,Entry Long,Long | 1.05968,1.05958,2022-12-18T17:15:00Z,10000,8.3,0.08,130.3,0,8.6,0.08,1.8,0.02
458,229,Exit Long,Exit Long | 1.0594,1.06041,2022-12-18T17:45:00Z,10000,8.3,0.08,130.3,0,8.6,0.08,1.8,0.02
459,230,Entry Long,Long | 1.06036,1.05995,2022-12-18T18:00:00Z,10000,-3.5,-0.03,126.8,0,1.6,0.02,6.1,0.06
460,230,Exit Long,Exit Long | 1.05934,1.0596,2022-12-18T18:15:00Z,10000,-3.5,-0.03,126.8,0,1.6,0.02,6.1,0.06
461,231,Entry Long,Long | 1.0596,1.0592,2022-12-18T18:30:00Z,10000,-4.1,-0.04,122.7,0,0,0,4.4,0.04
462,231,Exit Long,Exit Long | 1.05904,1.05879,2022-12-18T18:45:00Z,10000,-4.1,-0.04,122.7,0,0,0,4.4,0.04
463,232,Entry Long,Long | 1.05972,1.05969,2022-12-18T19:15:00Z,10000,15.2,0.14,137.9,0,20.1,0.19,0.7,0.01
464,232,Exit Long,Exit Long | 1.06121,1.06121,2022-12-19T00:00:00Z,10000,15.2,0.14,137.9,0,20.1,0.19,0.7,0.01
465,233,Entry Short,Short | 1.06199,1.062,2022-12-19T07:45:00Z,10000,7.5,0.07,145.4,0,13.6,0.13,1.3,0.01
466,233,Exit Short,Exit Short | 1.06153,1.06125,2022-12-19T08:45:00Z,10000,7.5,0.07,145.4,0,13.6,0.13,1.3,0.01
467,234,Entry Short,Short | 1.06127,1.06121,2022-12-19T09:45:00Z,10000,0.2,0,145.6,0,2.5,0.02,3.8,0.04
468,234,Exit Short,Exit Short | 1.06119,1.06119,2022-12-19T10:00:00Z,10000,0.2,0,145.6,0,2.5,0.02,3.8,0.04
469,235,Entry Short,Short | 1.05892,1.05883,2022-12-19T11:00:00Z,10000,-14.7,-0.14,130.9,0,0.1,0,15.2,0.14
470,235,Exit Short,Exit Short | 1.06035,1.0603,2022-12-19T11:15:00Z,10000,-14.7,-0.14,130.9,0,0.1,0,15.2,0.14
471,236,Entry Long,Long | 1.06486,1.06432,2022-12-19T22:15:00Z,10000,-21.1,-0.2,109.8,0,0,0,21.6,0.2
472,236,Exit Long,Exit Long | 1.06253,1.06221,2022-12-19T23:30:00Z,10000,-21.1,-0.2,109.8,0,0,0,21.6,0.2
473,237,Entry Short,Short | 1.05991,1.05991,2022-12-20T01:00:00Z,10000,-6.7,-0.06,103.1,0,1.7,0.02,8,0.08
474,237,Exit Short,Exit Short | 1.06059,1.06058,2022-12-20T01:15:00Z,10000,-6.7,-0.06,103.1,0,1.7,0.02,8,0.08
475,238,Entry Short,Short | 1.06049,1.06067,2022-12-20T02:00:00Z,10000,-6.6,-0.06,96.5,0,1.3,0.01,7.9,0.07
476,238,Exit Short,Exit Short | 1.06126,1.06133,2022-12-20T02:15:00Z,10000,-6.6,-0.06,96.5,0,1.3,0.01,7.9,0.07
477,239,Entry Long,Long | 1.06381,1.06429,2022-12-20T03:45:00Z,10000,-7.9,-0.07,88.6,0,4.3,0.04,10,0.09
478,239,Exit Long,Exit Long | 1.06353,1.0635,2022-12-20T05:15:00Z,10000,-7.9,-0.07,88.6,0,4.3,0.04,10,0.09
479,240,Entry Short,Short | 1.06071,1.0604,2022-12-20T08:30:00Z,10000,-11.7,-0.11,76.9,0,0,0,14.9,0.14
480,240,Exit Short,Exit Short | 1.06177,1.06157,2022-12-20T08:45:00Z,10000,-11.7,-0.11,76.9,0,0,0,14.9,0.14
481,241,Entry Short,Short | 1.06117,1.06082,2022-12-20T09:15:00Z,10000,-16.7,-0.16,60.2,0,0,0,20.2,0.19
482,241,Exit Short,Exit Short | 1.06256,1.06249,2022-12-20T09:45:00Z,10000,-16.7,-0.16,60.2,0,0,0,20.2,0.19
483,242,Entry Short,Short | 1.0609,1.0609,2022-12-20T13:30:00Z,10000,-11.5,-0.11,48.7,0,6.7,0.06,16.5,0.16
484,242,Exit Short,Exit Short | 1.06238,1.06205,2022-12-20T15:00:00Z,10000,-11.5,-0.11,48.7,0,6.7,0.06,16.5,0.16
485,243,Entry Short,Short | 1.06111,1.06149,2022-12-20T23:45:00Z,10000,-4.4,-0.04,44.3,0,4.3,0.04,4.4,0.04
486,243,Exit Short,Exit Short | 1.06188,1.06193,2022-12-21T01:00:00Z,10000,-4.4,-0.04,44.3,0,4.3,0.04,4.4,0.04
487,244,Entry Long,Long | 1.06364,1.06357,2022-12-21T03:00:00Z,10000,-13.2,-0.12,31.1,0,5,0.05,13.2,0.12
488,244,Exit Long,Exit Long | 1.06272,1.06225,2022-12-21T03:30:00Z,10000,-13.2,-0.12,31.1,0,5,0.05,13.2,0.12
489,245,Entry Long,Long | 1.06302,1.06365,2022-12-21T03:45:00Z,10000,-16.5,-0.16,14.6,0,0,0,16.5,0.16
490,245,Exit Long,Exit Long | 1.06235,1.062,2022-12-21T04:45:00Z,10000,-16.5,-0.16,14.6,0,0,0,16.5,0.16
491,246,Entry Short,Short | 1.06123,1.06144,2022-12-21T07:00:00Z,10000,-10,-0.09,4.6,0,1.9,0.02,10,0.09
492,246,Exit Short,Exit Short | 1.06207,1.06244,2022-12-21T07:30:00Z,10000,-10,-0.09,4.6,0,1.9,0.02,10,0.09
493,247,Entry Long,Long | 1.06453,1.06443,2022-12-21T08:30:00Z,10000,-12.1,-0.11,-7.5,0,2.4,0.02,12.2,0.11
494,247,Exit Long,Exit Long | 1.06322,1.06322,2022-12-21T09:00:00Z,10000,-12.1,-0.11,-7.5,0,2.4,0.02,12.2,0.11
495,248,Entry Short,Short | 1.061,1.06107,2022-12-21T10:00:00Z,10000,-4.8,-0.05,-12.3,0,4.9,0.05,8.1,0.08
496,248,Exit Short,Exit Short | 1.06165,1.06155,2022-12-21T10:15:00Z,10000,-4.8,-0.05,-12.3,0,4.9,0.05,8.1,0.08
497,249,Entry Short,Short | 1.06118,1.06164,2022-12-21T11:15:00Z,10000,0,0,-12.3,0,18.5,0.17,0.2,0
498,249,Exit Short,Exit Short | 1.06108,1.06164,2022-12-21T13:45:00Z,10000,0,0,-12.3,0,18.5,0.17,0.2,0
499,250,Entry Long,Long | 1.06293,1.06295,2022-12-21T20:30:00Z,10000,22.9,0.22,10.6,0,28.4,0.27,2.2,0.02
500,250,Exit Long,Exit Long | 1.06522,1.06524,2022-12-22T02:00:00Z,10000,22.9,0.22,10.6,0,28.4,0.27,2.2,0.02
501,251,Entry Short,Short | 1.06222,1.06265,2022-12-22T07:00:00Z,10000,-4.3,-0.04,6.3,0,2.1,0.02,5.2,0.05
502,251,Exit Short,Exit Short | 1.06317,1.06308,2022-12-22T07:30:00Z,10000,-4.3,-0.04,6.3,0,2.1,0.02,5.2,0.05
503,252,Entry Short,Short | 1.06192,1.06203,2022-12-22T08:45:00Z,10000,12.4,0.12,18.7,0,26.7,0.25,3.3,0.03
504,252,Exit Short,Exit Short | 1.0611,1.06079,2022-12-22T11:15:00Z,10000,12.4,0.12,18.7,0,26.7,0.25,3.3,0.03
505,253,Entry Long,Long | 1.06284,1.06271,2022-12-23T02:45:00Z,10000,-16.7,-0.16,2,0,9.6,0.09,16.7,0.16
506,253,Exit Long,Exit Long | 1.06105,1.06104,2022-12-23T03:30:00Z,10000,-16.7,-0.16,2,0,9.6,0.09,16.7,0.16
507,254,Entry Long,Long | 1.06279,1.06263,2022-12-23T11:15:00Z,10000,-2.1,-0.02,-0.1,0,1.5,0.01,2.1,0.02
508,254,Exit Long,Exit Long | 1.06254,1.06242,2022-12-23T11:30:00Z,10000,-2.1,-0.02,-0.1,0,1.5,0.01,2.1,0.02
509,255,Entry Long,Long | 1.0627,1.06289,2022-12-23T11:45:00Z,10000,-1.4,-0.01,-1.5,0,3,0.03,3.5,0.03
510,255,Exit Long,Exit Long | 1.06254,1.06275,2022-12-23T12:45:00Z,10000,-1.4,-0.01,-1.5,0,3,0.03,3.5,0.03
511,256,Entry Long,Long | 1.06296,1.06296,2022-12-23T18:30:00Z,10000,0,0,-1.5,0,1.7,0.02,1.4,0.01
512,256,Exit Long,Exit Long | 1.06295,1.06296,2022-12-23T21:15:00Z,10000,0,0,-1.5,0,1.7,0.02,1.4,0.01
513,257,Entry Long,Long | 1.0634,1.0634,2022-12-24T12:15:00Z,10000,-1.7,-0.02,-3.2,0,0.2,0,1.9,0.02
514,257,Exit Long,Exit Long | 1.06322,1.06323,2022-12-24T12:30:00Z,10000,-1.7,-0.02,-3.2,0,0.2,0,1.9,0.02
515,258,Entry Long,Long | 1.06325,1.06325,2022-12-24T13:15:00Z,10000,2,0.02,-1.2,0,2.7,0.03,0,0
516,258,Exit Long,Exit Long | 1.06345,1.06345,2022-12-24T17:15:00Z,10000,2,0.02,-1.2,0,2.7,0.03,0,0
517,259,Entry Short,Short | 1.0629,1.0629,2022-12-25T01:00:00Z,10000,-0.4,0,-1.6,0,1.4,0.01,0.6,0.01
518,259,Exit Short,Exit Short | 1.06294,1.06294,2022-12-25T03:30:00Z,10000,-0.4,0,-1.6,0,1.4,0.01,0.6,0.01
519,260,Entry Short,Short | 1.06225,1.06225,2022-12-25T17:00:00Z,10000,-3.3,-0.03,-4.9,0,0.6,0.01,3.5,0.03
520,260,Exit Short,Exit Short | 1.06255,1.06258,2022-12-25T17:45:00Z,10000,-3.3,-0.03,-4.9,0,0.6,0.01,3.5,0.03
521,261,Entry Short,Short | 1.06221,1.0622,2022-12-25T18:30:00Z,10000,-8.5,-0.08,-13.4,0,0,0,9.5,0.09
522,261,Exit Short,Exit Short | 1.063,1.06305,2022-12-25T19:00:00Z,10000,-8.5,-0.08,-13.4,0,0,0,9.5,0.09
523,262,Entry Long,Long | 1.06339,1.06315,2022-12-25T19:15:00Z,10000,-0.4,0,-13.8,0,0,0,1.4,0.01
524,262,Exit Long,Exit Long | 1.06301,1.06311,2022-12-25T19:30:00Z,10000,-0.4,0,-13.8,0,0,0,1.4,0.01
525,263,Entry Long,Long | 1.06311,1.06266,2022-12-25T19:45:00Z,10000,-5.7,-0.05,-19.5,0,0.2,0,11.6,0.11
526,263,Exit Long,Exit Long | 1.06166,1.06209,2022-12-25T20:15:00Z,10000,-5.7,-0.05,-19.5,0,0.2,0,11.6,0.11
527,264,Entry Long,Long | 1.06311,1.06324,2022-12-26T00:15:00Z,10000,-7.9,-0.07,-27.4,0,7.1,0.07,7.9,0.07
528,264,Exit Long,Exit Long | 1.06286,1.06245,2022-12-26T03:30:00Z,10000,-7.9,-0.07,-27.4,0,7.1,0.07,7.9,0.07
529,265,Entry Long,Long | 1.06354,1.0634,2022-12-26T04:30:00Z,10000,-3.2,-0.03,-30.6,0,0.2,0,4,0.04
530,265,Exit Long,Exit Long | 1.063,1.06308,2022-12-26T04:45:00Z,10000,-3.2,-0.03,-30.6,0,0.2,0,4,0.04
531,266,Entry Long,Long | 1.0638,1.06349,2022-12-26T05:30:00Z,10000,-3.6,-0.03,-34.2,0,7.3,0.07,3.6,0.03
532,266,Exit Long,Exit Long | 1.06314,1.06313,2022-12-26T05:45:00Z,10000,-3.6,-0.03,-34.2,0,7.3,0.07,3.6,0.03
533,267,Entry Long,Long | 1.0639,1.06368,2022-12-26T08:15:00Z,10000,1.4,0.01,-32.8,0,1.4,0.01,2.6,0.02
534,267,Exit Long,Exit Long | 1.06342,1.06382,2022-12-26T08:30:00Z,10000,1.4,0.01,-32.8,0,1.4,0.01,2.6,0.02
535,268,Entry Long,Long | 1.06382,1.06357,2022-12-26T08:45:00Z,10000,-1.8,-0.02,-34.6,0,0,0,4,0.04
536,268,Exit Long,Exit Long | 1.0632,1.06339,2022-12-26T09:00:00Z,10000,-1.8,-0.02,-34.6,0,0,0,4,0.04
537,269,Entry Long,Long | 1.06383,1.06372,2022-12-26T09:15:00Z,10000,-3.9,-0.04,-38.5,0,3.8,0.04,4.2,0.04
538,269,Exit Long,Exit Long | 1.06351,1.06333,2022-12-26T10:00:00Z,10000,-3.9,-0.04,-38.5,0,3.8,0.04,4.2,0.04
539,270,Entry Long,Long | 1.06387,1.06372,2022-12-26T11:00:00Z,10000,-4,-0.04,-42.5,0,2.3,0.02,4,0.04
540,270,Exit Long,Exit Long | 1.06332,1.06332,2022-12-26T11:30:00Z,10000,-4,-0.04,-42.5,0,2.3,0.02,4,0.04
541,271,Entry Long,Long | 1.06405,1.06402,2022-12-26T12:15:00Z,10000,0.2,0,-42.3,0,0.2,0,4.3,0.04
542,271,Exit Long,Exit Long | 1.0636,1.06404,2022-12-26T12:30:00Z,10000,0.2,0,-42.3,0,0.2,0,4.3,0.04
543,272,Entry Long,Long | 1.06413,1.06406,2022-12-26T12:45:00Z,10000,-0.6,-0.01,-42.9,0,1,0.01,4.6,0.04
544,272,Exit Long,Exit Long | 1.06394,1.064,2022-12-26T14:00:00Z,10000,-0.6,-0.01,-42.9,0,1,0.01,4.6,0.04
545,273,Entry Long,Long | 1.06429,1.06428,2022-12-26T16:00:00Z,10000,3.2,0.03,-39.7,0,3.7,0.03,3.9,0.04
546,273,Exit Long,Exit Long | 1.06393,1.0646,2022-12-26T16:30:00Z,10000,3.2,0.03,-39.7,0,3.7,0.03,3.9,0.04
547,274,Entry Long,Long | 1.06434,1.06403,2022-12-26T16:45:00Z,10000,37.9,0.36,-1.8,0,41.6,0.39,0,0
548,274,Exit Long,Exit Long | 1.0672,1.06782,2022-12-27T01:15:00Z,10000,37.9,0.36,-1.8,0,41.6,0.39,0,0
549,275,Entry Long,Long | 1.06726,1.06716,2022-12-27T03:15:00Z,10000,-6,-0.06,-7.8,0,4.1,0.04,8.3,0.08
550,275,Exit Long,Exit Long | 1.06668,1.06656,2022-12-27T03:30:00Z,10000,-6,-0.06,-7.8,0,4.1,0.04,8.3,0.08
551,276,Entry Short,Short | 1.06422,1.06423,2022-12-27T08:00:00Z,10000,-5.2,-0.05,-13,0,21.6,0.2,12.7,0.12
552,276,Exit Short,Exit Short | 1.0648,1.06475,2022-12-27T10:15:00Z,10000,-5.2,-0.05,-13,0,21.6,0.2,12.7,0.12
553,277,Entry Long,Long | 1.06505,1.06509,2022-12-28T00:15:00Z,10000,1.6,0.02,-11.4,0,10.9,0.1,2.4,0.02
554,277,Exit Long,Exit Long | 1.06525,1.06525,2022-12-28T03:00:00Z,10000,1.6,0.02,-11.4,0,10.9,0.1,2.4,0.02
555,278,Entry Short,Short | 1.0639,1.06446,2022-12-28T05:00:00Z,10000,2.9,0.03,-8.5,0,8.8,0.08,3.1,0.03
556,278,Exit Short,Exit Short | 1.06476,1.06417,2022-12-28T05:30:00Z,10000,2.9,0.03,-8.5,0,8.8,0.08,3.1,0.03
557,279,Entry Short,Short | 1.06417,1.06374,2022-12-28T05:45:00Z,10000,-14.9,-0.14,-23.4,0,0,0,14.9,0.14
558,279,Exit Short,Exit Short | 1.06492,1.06523,2022-12-28T06:15:00Z,10000,-14.9,-0.14,-23.4,0,0,0,14.9,0.14
559,280,Entry Long,Long | 1.06631,1.06642,2022-12-28T09:30:00Z,10000,-18.1,-0.17,-41.5,0,10.4,0.1,18.1,0.17
560,280,Exit Long,Exit Long | 1.06511,1.06461,2022-12-28T10:30:00Z,10000,-18.1,-0.17,-41.5,0,10.4,0.1,18.1,0.17
561,281,Entry Short,Short | 1.0624,1.06276,2022-12-28T11:00:00Z,10000,-4,-0.04,-45.5,0,5.1,0.05,7.9,0.07
562,281,Exit Short,Exit Short | 1.0633,1.06316,2022-12-28T12:45:00Z,10000,-4,-0.04,-45.5,0,5.1,0.05,7.9,0.07
563,282,Entry Long,Long | 1.06419,1.06372,2022-12-29T04:15:00Z,10000,1.1,0.01,-44.4,0,1.1,0.01,0,0
564,282,Exit Long,Exit Long | 1.06372,1.06383,2022-12-29T04:30:00Z,10000,1.1,0.01,-44.4,0,1.1,0.01,0,0
565,283,Entry Long,Long | 1.06458,1.06511,2022-12-29T04:45:00Z,10000,-9.3,-0.09,-53.7,0,6,0.06,9.5,0.09
566,283,Exit Long,Exit Long | 1.06417,1.06418,2022-12-29T05:30:00Z,10000,-9.3,-0.09,-53.7,0,6,0.06,9.5,0.09
567,284,Entry Long,Long | 1.06535,1.0653,2022-12-29T10:15:00Z,10000,1.7,0.02,-52,0,2.2,0.02,0.8,0.01
568,284,Exit Long,Exit Long | 1.06543,1.06547,2022-12-29T10:30:00Z,10000,1.7,0.02,-52,0,2.2,0.02,0.8,0.01
569,285,Entry Short,Short | 1.06428,1.06431,2022-12-30T01:45:00Z,10000,-16.4,-0.15,-68.4,0,0.7,0.01,16.4,0.15
570,285,Exit Short,Exit Short | 1.06482,1.06595,2022-12-30T03:00:00Z,10000,-16.4,-0.15,-68.4,0,0.7,0.01,16.4,0.15
571,286,Entry Long,Long | 1.06651,1.06641,2022-12-30T05:00:00Z,10000,15.2,0.14,-53.2,0,30.9,0.29,0,0
572,286,Exit Long,Exit Long | 1.06768,1.06793,2022-12-30T07:15:00Z,10000,15.2,0.14,-53.2,0,30.9,0.29,0,0
573,287,Entry Long,Long | 1.06926,1.06912,2022-12-30T09:45:00Z,10000,-1.2,-0.01,-54.4,0,3.7,0.03,17.2,0.16
574,287,Exit Long,Exit Long | 1.06888,1.069,2022-12-30T10:00:00Z,10000,-1.2,-0.01,-54.4,0,3.7,0.03,17.2,0.16
575,288,Entry Long,Long | 1.07002,1.0702,2022-12-30T12:15:00Z,10000,-1,-0.01,-55.4,0,13,0.12,1.6,0.01
576,288,Exit Long,Exit Long | 1.0707,1.0701,2022-12-30T14:30:00Z,10000,-1,-0.01,-55.4,0,13,0.12,1.6,0.01
577,289,Entry Long,Long | 1.07125,1.07026,2022-12-30T16:30:00Z,10000,9.1,0.09,-46.3,0,11.9,0.11,0,0
578,289,Exit Long,Exit Long | 1.07042,1.07117,2022-12-30T16:45:00Z,10000,9.1,0.09,-46.3,0,11.9,0.11,0,0
579,290,Entry Long,Long | 1.07114,1.07103,2022-12-31T12:15:00Z,10000,-1.9,-0.02,-48.2,0,0,0,2.3,0.02
580,290,Exit Long,Exit Long | 1.0708,1.07084,2022-12-31T12:30:00Z,10000,-1.9,-0.02,-48.2,0,0,0,2.3,0.02
581,291,Entry Long,Long | 1.07097,1.0709,2022-12-31T13:15:00Z,10000,-1.2,-0.01,-49.4,0,0,0,1.2,0.01
582,291,Exit Long,Exit Long | 1.07087,1.07078,2022-12-31T13:30:00Z,10000,-1.2,-0.01,-49.4,0,0,0,1.2,0.01
583,292,Entry Long,Long | 1.07122,1.07121,2022-12-31T14:15:00Z,10000,6.4,0.06,-43,0,7.8,0.07,0,0
584,292,Exit Long,Exit Long | 1.07189,1.07185,2022-12-31T18:15:00Z,10000,6.4,0.06,-43,0,7.8,0.07,0,0
585,293,Entry Short,Short | 1.07107,1.07119,2023-01-01T03:00:00Z,10000,0.4,0,-42.6,0,0.4,0,0.3,0
586,293,Exit Short,Exit Short | 1.07122,1.07115,2023-01-01T03:15:00Z,10000,0.4,0,-42.6,0,0.4,0,0.3,0
587,294,Entry Short,Short | 1.07106,1.07103,2023-01-01T03:45:00Z,10000,2.4,0.02,-40.2,0,5.8,0.05,0.1,0
588,294,Exit Short,Exit Short | 1.07079,1.07079,2023-01-01T06:15:00Z,10000,2.4,0.02,-40.2,0,5.8,0.05,0.1,0
589,295,Entry Long,Long | 1.07149,1.07151,2023-01-01T14:15:00Z,10000,-5.2,-0.05,-45.4,0,0.1,0,5.2,0.05
590,295,Exit Long,Exit Long | 1.07102,1.07099,2023-01-01T15:45:00Z,10000,-5.2,-0.05,-45.4,0,0.1,0,5.2,0.05
591,296,Entry Short,Short | 1.07057,1.07058,2023-01-01T18:30:00Z,10000,-2.6,-0.02,-48,0,4.5,0.04,2.6,0.02
592,296,Exit Short,Exit Short | 1.07081,1.07084,2023-01-01T19:00:00Z,10000,-2.6,-0.02,-48,0,4.5,0.04,2.6,0.02
593,297,Entry Short,Short | 1.07034,1.07017,2023-01-01T19:30:00Z,10000,-8.3,-0.08,-56.3,0,0.1,0,11.1,0.1
594,297,Exit Short,Exit Short | 1.07105,1.071,2023-01-01T20:15:00Z,10000,-8.3,-0.08,-56.3,0,0.1,0,11.1,0.1
595,298,Entry Short,Short | 1.07009,1.06995,2023-01-01T21:15:00Z,10000,-7.9,-0.07,-64.2,0,0,0,9.8,0.09
596,298,Exit Short,Exit Short | 1.07093,1.07074,2023-01-02T00:30:00Z,10000,-7.9,-0.07,-64.2,0,0,0,9.8,0.09
597,299,Entry Short,Short | 1.06961,1.06962,2023-01-02T02:30:00Z,10000,3.2,0.03,-61,0,15.8,0.15,9.3,0.09
598,299,Exit Short,Exit Short | 1.06946,1.0693,2023-01-02T04:15:00Z,10000,3.2,0.03,-61,0,15.8,0.15,9.3,0.09
599,300,Entry Short,Short | 1.06715,1.06837,2023-01-02T10:00:00Z,10000,-5.8,-0.05,-66.8,0,11,0.1,9.7,0.09
600,300,Exit Short,Exit Short | 1.06893,1.06895,2023-01-02T10:30:00Z,10000,-5.8,-0.05,-66.8,0,11,0.1,9.7,0.09
601,301,Entry Short,Short | 1.06764,1.06883,2023-01-02T11:00:00Z,10000,-2.9,-0.03,-69.7,0,0,0,2.9,0.03
602,301,Exit Short,Exit Short | 1.06883,1.06912,2023-01-02T11:15:00Z,10000,-2.9,-0.03,-69.7,0,0,0,2.9,0.03
603,302,Entry Short,Short | 1.06822,1.06798,2023-01-02T11:45:00Z,10000,0.1,0,-69.6,0,9.2,0.09,8.3,0.08
604,302,Exit Short,Exit Short | 1.06834,1.06797,2023-01-02T12:45:00Z,10000,0.1,0,-69.6,0,9.2,0.09,8.3,0.08
605,303,Entry Short,Short | 1.06799,1.06762,2023-01-02T13:00:00Z,10000,-3.2,-0.03,-72.8,0,6.1,0.06,3.7,0.03
606,303,Exit Short,Exit Short | 1.06793,1.06794,2023-01-02T14:00:00Z,10000,-3.2,-0.03,-72.8,0,6.1,0.06,3.7,0.03
607,304,Entry Long,Long | 1.06951,1.0695,2023-01-02T16:30:00Z,10000,-6.9,-0.06,-79.7,0,0.1,0,10.7,0.1
608,304,Exit Long,Exit Long | 1.06872,1.06881,2023-01-02T17:15:00Z,10000,-6.9,-0.06,-79.7,0,0.1,0,10.7,0.1
609,305,Entry Short,Short | 1.06684,1.06675,2023-01-02T20:30:00Z,10000,-13,-0.12,-92.7,0,5.5,0.05,13.1,0.12
610,305,Exit Short,Exit Short | 1.06804,1.06805,2023-01-02T21:30:00Z,10000,-13,-0.12,-92.7,0,5.5,0.05,13.1,0.12
611,306,Entry Long,Long | 1.06958,1.06959,2023-01-02T23:15:00Z,10000,1.5,0.01,-91.2,0,11.9,0.11,1.6,0.01
612,306,Exit Long,Exit Long | 1.06953,1.06974,2023-01-03T01:00:00Z,10000,1.5,0.01,-91.2,0,11.9,0.11,1.6,0.01
613,307,Entry Short,Short | 1.06503,1.06502,2023-01-03T03:00:00Z,10000,106.4,1,15.2,0.01,120.1,1.13,2.3,0.02
614,307,Exit Short,Exit Short | 1.05431,1.05438,2023-01-03T07:30:00Z,10000,106.4,1,15.2,0.01,120.1,1.13,2.3,0.02
615,308,Entry Long,Long | 1.05716,1.05716,2023-01-03T21:15:00Z,10000,0.6,0.01,15.8,0,1.5,0.01,4.3,0.04
616,308,Exit Long,Exit Long | 1.05673,1.05722,2023-01-03T22:45:00Z,10000,0.6,0.01,15.8,0,1.5,0.01,4.3,0.04
617,309,Entry Long,Long | 1.05741,1.05732,2023-01-04T01:00:00Z,10000,-3.8,-0.04,12,0,5.8,0.05,6.8,0.06
618,309,Exit Long,Exit Long | 1.05664,1.05694,2023-01-04T01:45:00Z,10000,-3.8,-0.04,12,0,5.8,0.05,6.8,0.06
619,310,Entry Long,Long | 1.05818,1.05819,2023-01-04T02:15:00Z,10000,35.5,0.34,47.5,0,50.5,0.48,2.9,0.03
620,310,Exit Long,Exit Long | 1.06153,1.06174,2023-01-04T05:15:00Z,10000,35.5,0.34,47.5,0,50.5,0.48,2.9,0.03
621,311,Entry Long,Long | 1.06239,1.06237,2023-01-04T19:30:00Z,10000,-4.9,-0.05,42.6,0,5,0.05,6.5,0.06
622,311,Exit Long,Exit Long | 1.06177,1.06188,2023-01-04T20:45:00Z,10000,-4.9,-0.05,42.6,0,5,0.05,6.5,0.06
623,312,Entry Short,Short | 1.06036,1.06026,2023-01-05T00:15:00Z,10000,-6,-0.06,36.6,0,2.1,0.02,6,0.06
624,312,Exit Short,Exit Short | 1.06063,1.06086,2023-01-05T01:00:00Z,10000,-6,-0.06,36.6,0,2.1,0.02,6,0.06
625,313,Entry Long,Long | 1.06253,1.06279,2023-01-05T04:45:00Z,10000,-11.7,-0.11,24.9,0,0.9,0.01,15.4,0.14
626,313,Exit Long,Exit Long | 1.06177,1.06162,2023-01-05T05:45:00Z,10000,-11.7,-0.11,24.9,0,0.9,0.01,15.4,0.14
627,314,Entry Short,Short | 1.06004,1.06012,2023-01-05T08:00:00Z,10000,74.7,0.7,99.6,0.01,81.1,0.77,5.6,0.05
628,314,Exit Short,Exit Short | 1.05276,1.05265,2023-01-05T12:30:00Z,10000,74.7,0.7,99.6,0.01,81.1,0.77,5.6,0.05
629,315,Entry Short,Short | 1.05162,1.05192,2023-01-06T04:30:00Z,10000,-2,-0.02,97.6,0,5.1,0.05,3.2,0.03
630,315,Exit Short,Exit Short | 1.05216,1.05212,2023-01-06T05:15:00Z,10000,-2,-0.02,97.6,0,5.1,0.05,3.2,0.03
631,316,Entry Short,Short | 1.0515,1.05157,2023-01-06T05:30:00Z,10000,-9.3,-0.09,88.3,0,0,0,10.3,0.1
632,316,Exit Short,Exit Short | 1.0526,1.0525,2023-01-06T05:45:00Z,10000,-9.3,-0.09,88.3,0,0,0,10.3,0.1
633,317,Entry Short,Short | 1.05163,1.05165,2023-01-06T06:15:00Z,10000,-2.4,-0.02,85.9,0,1.7,0.02,4.1,0.04
634,317,Exit Short,Exit Short | 1.05189,1.05189,2023-01-06T06:30:00Z,10000,-2.4,-0.02,85.9,0,1.7,0.02,4.1,0.04
635,318,Entry Short,Short | 1.05111,1.05106,2023-01-06T06:45:00Z,10000,-20,-0.19,65.9,0,29,0.28,20,0.19
636,318,Exit Short,Exit Short | 1.05302,1.05306,2023-01-06T08:45:00Z,10000,-20,-0.19,65.9,0,29,0.28,20,0.19
637,319,Entry Long,Long | 1.05465,1.05447,2023-01-06T09:00:00Z,10000,-13.4,-0.13,52.5,0,0,0,14.9,0.14
638,319,Exit Long,Exit Long | 1.05331,1.05313,2023-01-06T09:15:00Z,10000,-13.4,-0.13,52.5,0,0,0,14.9,0.14
639,320,Entry Long,Long | 1.05655,1.05669,2023-01-06T10:15:00Z,10000,78.5,0.74,131,0.01,81.3,0.77,0,0
640,320,Exit Long,Exit Long | 1.06462,1.06454,2023-01-06T15:45:00Z,10000,78.5,0.74,131,0.01,81.3,0.77,0,0
